account_id,account_type,created_at,initial_balance
ACC009048,shell,2024-01-11,40112.5151777791
ACC009049,individual,2024-03-23,31548.67476412128
ACC009050,company,2024-03-27,23497.564444443677
ACC009051,individual,2024-02-03,54419.291248952315
ACC009052,individual,2024-02-29,71011.46284265385
ACC009053,individual,2024-04-13,25249.635549063914
ACC009054,individual,2024-01-13,40382.36934791043
ACC009055,shell,2024-02-08,56232.952757063926
ACC009056,company,2024-02-13,109856.1461811497
ACC009057,individual,2024-01-28,92237.62937362638
ACC009058,individual,2024-02-09,61688.749166221685
ACC009059,individual,2024-01-16,14557.732249713155
ACC009060,company,2024-02-19,5926.124169067266
ACC009061,company,2024-04-24,38534.03244378204
ACC009062,company,2024-01-28,38243.42840616496
ACC009063,individual,2024-03-08,14809.998559800646
ACC009064,individual,2024-04-01,5800.804854455643
ACC009065,individual,2024-02-29,115357.75745058265
ACC009066,individual,2024-01-12,33711.486988237506
ACC009067,individual,2024-01-16,6579.762657027235
ACC009068,individual,2024-02-22,19399.847934480636
ACC009069,individual,2024-02-23,5746.3213019163795
ACC009070,company,2024-02-18,43555.193746000405
ACC009071,company,2024-02-05,140095.76207430023
ACC009072,individual,2024-03-02,18287.571911256844
ACC009073,individual,2024-03-24,20080.696372018163
ACC009074,individual,2024-01-26,16709.173582354142
ACC009075,individual,2024-02-25,17599.107677580923
ACC009076,company,2024-04-29,10138.290556818432
ACC009077,company,2024-03-30,87732.07614420803
ACC009078,individual,2024-01-22,26769.755462101963
ACC009079,individual,2024-04-29,23467.76153906785
ACC009080,individual,2024-03-13,17569.969487357186
ACC009081,individual,2024-03-09,6167.8373573910885
ACC009082,individual,2024-03-21,56296.19121285144
ACC009083,company,2024-02-18,91396.15449422803
ACC009084,individual,2024-04-07,3423.8884608258086
ACC009085,individual,2024-01-02,44776.879246341865
ACC009086,individual,2024-02-22,52179.80137444309
ACC009087,shell,2024-04-28,79555.10345794071
ACC009088,individual,2024-01-07,73531.21007847994
ACC009089,individual,2024-04-09,307368.5059947572
ACC009090,individual,2024-03-17,32868.19076747649
ACC009091,individual,2024-01-20,59437.35559618382
ACC009092,individual,2024-04-03,22302.013561521475
ACC009093,individual,2024-01-30,9869.111982539447
ACC009094,individual,2024-03-15,44724.35297968944
ACC009095,company,2024-04-04,59503.71347375315
ACC009096,individual,2024-03-07,31001.317170101116
ACC009097,individual,2024-02-28,4187.062810747257
ACC009098,company,2024-03-06,5172.1486391608405
ACC009099,individual,2024-04-21,47443.50903544255
ACC009100,individual,2024-01-03,15279.43188546331
ACC009101,company,2024-02-25,31448.082576879828
ACC009102,individual,2024-03-19,35692.33425695235
ACC009103,individual,2024-01-17,19645.096816297646
ACC009104,individual,2024-04-21,17050.17505059369
ACC009105,individual,2024-02-21,19336.17627744269
ACC009106,individual,2024-01-07,39794.748781686714
ACC009107,company,2024-04-21,35596.334581074305
ACC009108,individual,2024-01-05,9907.28280677963
ACC009109,individual,2024-04-07,21702.092760844058
ACC009110,company,2024-04-06,7625.8045754546265
ACC009111,individual,2024-02-23,36840.59904332493
ACC009112,individual,2024-03-01,13828.0965561572
ACC009113,individual,2024-04-18,45241.59240451017
ACC009114,individual,2024-01-16,17319.19692237494
ACC009115,individual,2024-04-10,69148.11143819695
ACC009116,individual,2024-03-07,83538.24106957001
ACC009117,shell,2024-02-28,34344.64327872748
ACC009118,company,2024-02-16,15256.43592066596
ACC009119,company,2024-02-17,8627.437473580252
ACC009120,company,2024-04-16,57620.40814245103
ACC009121,individual,2024-04-24,20615.666749083113
ACC009122,individual,2024-03-04,23112.98844924417
ACC009123,company,2024-02-19,14937.001055644858
ACC009124,individual,2024-03-25,5525.927841558868
ACC009125,shell,2024-02-10,64504.032396672
ACC009126,individual,2024-03-12,20237.35654455937
ACC009127,individual,2024-01-22,3421.2125936207703
ACC009128,individual,2024-04-24,19186.67683248004
ACC009129,shell,2024-02-23,5683.406862004718
ACC009130,individual,2024-01-05,39750.53646209834
ACC009131,individual,2024-01-17,34648.275818527785
ACC009132,individual,2024-04-10,99534.00650088117
ACC009133,individual,2024-03-18,5031.2092887224035
ACC009134,company,2024-04-12,92707.82306672541
ACC009135,individual,2024-02-10,37024.485665819455
ACC009136,individual,2024-04-01,5614.382170077272
ACC009137,individual,2024-04-04,136901.57438041043
ACC009138,individual,2024-03-21,19448.803489248818
ACC009139,individual,2024-02-04,6692.650579493397
ACC009140,individual,2024-02-09,62291.67543643843
ACC009141,individual,2024-01-22,7413.764109987095
ACC009142,shell,2024-04-18,69997.94045246714
ACC009143,individual,2024-02-17,18179.384893290946
ACC009144,individual,2024-02-22,15533.852432472819
ACC009145,individual,2024-04-02,5993.068674207264
ACC009146,individual,2024-01-10,7757.452928033326
ACC009147,individual,2024-01-18,25860.326360839215
ACC009148,individual,2024-04-08,4276.11144551849
ACC009149,individual,2024-04-17,43880.49979742492
ACC009150,individual,2024-03-20,13032.299618317698
ACC009151,individual,2024-04-23,14818.193882972222
ACC009152,individual,2024-02-18,39464.81802023919
ACC009153,individual,2024-03-11,17960.448766901038
ACC009154,individual,2024-01-30,75401.03362167832
ACC009155,individual,2024-01-19,2834.567818543821
ACC009156,company,2024-02-24,49042.976767846776
ACC009157,individual,2024-02-29,22563.502387984354
ACC009158,individual,2024-03-27,11408.55207655496
ACC009159,individual,2024-03-12,56896.61491760618
ACC009160,company,2024-03-21,39609.48030072713
ACC009161,individual,2024-01-21,27676.508320505916
ACC009162,company,2024-01-26,17101.47984039486
ACC009163,individual,2024-01-28,10878.395024076932
ACC009164,shell,2024-02-08,7488.006894740916
ACC009165,company,2024-02-02,86330.23583519267
ACC009166,company,2024-02-09,50349.091222397554
ACC009167,individual,2024-03-23,38896.27227643297
ACC009168,individual,2024-01-29,14371.504505274397
ACC009169,individual,2024-01-20,168365.57178014895
ACC009170,individual,2024-01-20,10998.915853319844
ACC009171,company,2024-03-14,15092.122100957053
ACC009172,individual,2024-01-12,134989.77238844757
ACC009173,individual,2024-04-29,20901.81071916585
ACC009174,individual,2024-04-06,125255.34729479447
ACC009175,individual,2024-04-29,32163.746526609244
ACC009176,individual,2024-01-25,13163.748626881494
ACC009177,company,2024-01-25,18109.480632942286
ACC009178,individual,2024-04-26,10755.736058937477
ACC009179,individual,2024-01-04,44061.113206859634
ACC009180,individual,2024-01-04,74823.63343781557
ACC009181,individual,2024-01-09,35148.0845316967
ACC009182,individual,2024-01-15,29249.84828189834
ACC009183,individual,2024-04-29,7791.318737351093
ACC009184,individual,2024-01-26,65735.37565323012
ACC009185,individual,2024-03-19,51016.11721866556
ACC009186,individual,2024-03-30,29088.32472821254
ACC009187,individual,2024-04-01,16295.222493252571
ACC009188,shell,2024-03-11,23015.07865199893
ACC009189,company,2024-02-01,8867.136894956457
ACC009190,company,2024-03-16,5042.62528694857
ACC009191,individual,2024-04-08,16320.100106915963
ACC009192,company,2024-02-21,9320.537857794028
ACC009193,company,2024-02-01,13258.103803536927
ACC009194,company,2024-01-09,13521.669258731656
ACC009195,individual,2024-03-18,20373.17779488454
ACC009196,individual,2024-01-13,19078.262603469437
ACC009197,shell,2024-02-25,1039.8654773844287
ACC009198,individual,2024-02-13,31191.395389771405
ACC009199,individual,2024-04-06,25121.932281941277
ACC009200,company,2024-04-05,57592.501606831946
ACC009201,individual,2024-03-23,17786.408891582618
ACC009202,individual,2024-01-30,65149.08745360283
ACC009203,individual,2024-01-16,18900.98352545301
ACC009204,company,2024-01-12,30948.462264058282
ACC009205,individual,2024-03-14,8803.151511215323
ACC009206,individual,2024-03-06,68602.22478765187
ACC009207,individual,2024-01-18,80821.44417302078
ACC009208,company,2024-01-13,144829.96631105393
ACC009209,individual,2024-04-02,12804.584743535568
ACC009210,company,2024-01-24,37409.71226708917
ACC009211,company,2024-04-11,5219.733357011376
ACC009212,individual,2024-01-12,3336.795430568946
ACC009213,individual,2024-02-29,38693.83717140227
ACC009214,individual,2024-02-29,19676.097494961385
ACC009215,individual,2024-04-02,6093.085928188311
ACC009216,individual,2024-03-26,26347.550823749043
ACC009217,company,2024-04-09,56029.90532665597
ACC009218,company,2024-01-01,23461.09475375459
ACC009219,individual,2024-02-12,75242.94346503951
ACC009220,individual,2024-02-24,11375.803896993593
ACC009221,individual,2024-02-09,65039.08481561216
ACC009222,individual,2024-03-04,15006.357405518316
ACC009223,individual,2024-02-03,75370.07540052125
ACC009224,company,2024-02-03,6178.366191001086
ACC009225,company,2024-02-17,27742.906469395904
ACC009226,individual,2024-02-02,27684.27623958537
ACC009227,company,2024-03-08,35493.892031978095
ACC009228,individual,2024-04-11,15499.764324166154
ACC009229,individual,2024-01-30,33917.165637588616
ACC009230,individual,2024-04-26,18064.654287973844
ACC009231,individual,2024-04-25,13009.267926026785
ACC009232,company,2024-04-19,90589.42258805242
ACC009233,individual,2024-03-24,23814.08617250729
ACC009234,individual,2024-03-30,4847.258843479965
ACC009235,individual,2024-03-19,11237.031097535357
ACC009236,individual,2024-03-11,94041.1088487504
ACC009237,individual,2024-03-11,8878.543883382607
ACC009238,individual,2024-04-23,37829.51408213067
ACC009239,individual,2024-01-29,10997.881925202362
ACC009240,individual,2024-01-23,5228.058875614357
ACC009241,individual,2024-02-03,35612.603554378875
ACC009242,individual,2024-03-24,15857.757506102389
ACC009243,individual,2024-01-15,107853.42783802179
ACC009244,individual,2024-04-06,67883.20192509248
ACC009245,company,2024-02-22,78061.94200759467
ACC009246,individual,2024-01-17,63964.705279615635
ACC009247,individual,2024-03-04,43893.09511065965
ACC009248,individual,2024-03-24,5620.611586752525
ACC009249,individual,2024-03-01,17431.69928632803
ACC009250,individual,2024-02-26,43082.58400719075
ACC009251,individual,2024-03-17,16474.920936572897
ACC009252,individual,2024-04-17,21375.52136917096
ACC009253,individual,2024-03-28,45461.07344549709
ACC009254,company,2024-04-27,63326.364574412764
ACC009255,individual,2024-04-20,8755.237474020556
ACC009256,individual,2024-04-29,43046.70676971471
ACC009257,individual,2024-02-06,38752.91363113797
ACC009258,company,2024-01-07,8193.786701131723
ACC009259,individual,2024-01-08,14669.367178433731
ACC009260,individual,2024-03-27,25583.04636913373
ACC009261,individual,2024-03-18,88428.38497042992
ACC009262,individual,2024-03-08,14548.567138027654
ACC009263,individual,2024-01-21,33444.9123171867
ACC009264,company,2024-03-01,70881.62172443437
ACC009265,individual,2024-04-19,140741.58770185735
ACC009266,individual,2024-03-14,27634.709224525246
ACC009267,individual,2024-03-26,2644.7567573257097
ACC009268,individual,2024-04-03,55459.88598051775
ACC009269,individual,2024-04-03,27202.672538016304
ACC009270,individual,2024-03-20,9462.427646090622
ACC009271,individual,2024-03-15,44849.31396334895
ACC009272,individual,2024-03-26,142248.58085144556
ACC009273,individual,2024-01-29,27146.11602305192
ACC009274,individual,2024-01-25,4351.118480684178
ACC009275,individual,2024-02-27,93348.22158467962
ACC009276,individual,2024-01-14,22530.93283269897
ACC009277,individual,2024-03-18,44915.967368435595
ACC009278,individual,2024-03-06,23435.618389102594
ACC009279,individual,2024-02-23,34758.12466076046
ACC009280,individual,2024-03-17,42859.51923687722
ACC009281,company,2024-03-07,49362.65076748483
ACC009282,individual,2024-01-30,25505.818766020253
ACC009283,individual,2024-01-18,10295.101016668466
ACC009284,company,2024-02-23,26733.703483000525
ACC009285,individual,2024-04-09,48462.09548714654
ACC009286,individual,2024-01-21,10367.112933148923
ACC009287,company,2024-02-22,7283.388471299576
ACC009288,individual,2024-03-23,83535.56920984045
ACC009289,individual,2024-01-16,119560.93924876844
ACC009290,individual,2024-01-28,22888.09001602104
ACC009291,individual,2024-01-04,40183.82592683358
ACC009292,individual,2024-04-24,32073.36227231632
ACC009293,individual,2024-02-24,2490.0586736177593
ACC009294,company,2024-01-15,27084.769752480017
ACC009295,company,2024-03-04,95413.27381746117
ACC009296,company,2024-03-05,6806.443256907159
ACC009297,company,2024-04-21,6211.529310605999
ACC009298,company,2024-04-20,10611.049955417133
ACC009299,individual,2024-01-16,13709.776059131
ACC009300,individual,2024-04-27,42922.11914934586
ACC009301,individual,2024-01-20,82507.16396465905
ACC009302,company,2024-03-04,80594.09997585401
ACC009303,individual,2024-02-02,42359.46920455256
ACC009304,individual,2024-03-21,4486.882923967557
ACC009305,individual,2024-03-09,4468.551375605639
ACC009306,individual,2024-03-09,45898.15650627199
ACC009307,individual,2024-02-27,4505.314593750035
ACC009308,individual,2024-02-08,38382.42409942761
ACC009309,individual,2024-03-17,29071.008822857926
ACC009310,individual,2024-04-17,13856.907358054612
ACC009311,individual,2024-02-05,1726.0965416541944
ACC009312,individual,2024-04-03,26951.164264873987
ACC009313,individual,2024-03-08,36748.65069816195
ACC009314,individual,2024-03-27,12630.796016668708
ACC009315,individual,2024-01-21,7391.341595131453
ACC009316,company,2024-03-03,29535.117477525873
ACC009317,individual,2024-03-25,5155.057998731878
ACC009318,individual,2024-01-06,40817.26509921939
ACC009319,individual,2024-01-24,63312.80703845374
ACC009320,individual,2024-04-20,3102.182129552412
ACC009321,company,2024-02-22,12989.06622709551
ACC009322,individual,2024-04-04,20978.038416688894
ACC009323,individual,2024-03-23,21603.272426859734
ACC009324,individual,2024-04-11,9145.406314567972
ACC009325,company,2024-03-16,5789.133672515951
ACC009326,company,2024-03-18,13903.002619001556
ACC009327,individual,2024-02-19,41945.1510880219
ACC009328,individual,2024-01-12,38967.29717671259
ACC009329,company,2024-02-25,39446.54898863832
ACC009330,individual,2024-04-29,76956.05529447817
ACC009331,company,2024-01-15,7728.41745424675
ACC009332,individual,2024-03-23,15093.560880178258
ACC009333,individual,2024-04-01,18309.276486395996
ACC009334,individual,2024-02-09,1233.3863120259261
ACC009335,individual,2024-02-10,27563.341899496023
ACC009336,individual,2024-03-09,21382.61368910417
ACC009337,shell,2024-03-09,7070.206391998914
ACC009338,individual,2024-01-06,52643.22912044793
ACC009339,individual,2024-03-27,49419.664770356234
ACC009340,individual,2024-03-07,32854.00151031003
ACC009341,individual,2024-04-10,3988.5004297676373
ACC009342,company,2024-02-02,8324.77501082882
ACC009343,company,2024-02-12,29852.846825092085
ACC009344,individual,2024-01-21,12875.017528042516
ACC009345,shell,2024-03-24,17486.289902648427
ACC009346,company,2024-03-05,7323.529952147512
ACC009347,company,2024-04-12,26686.330728920573
ACC009348,individual,2024-04-20,99189.81172051991
ACC009349,company,2024-01-17,30446.875734188117
ACC009350,individual,2024-04-02,58177.004130711764
ACC009351,individual,2024-01-08,52976.99299481506
ACC009352,company,2024-03-04,15395.176105864975
ACC009353,individual,2024-03-30,18296.01710973886
ACC009354,individual,2024-01-28,95865.64561350175
ACC009355,company,2024-04-07,45822.890385334904
ACC009356,company,2024-03-30,57576.55045571823
ACC009357,individual,2024-01-13,26019.54714072562
ACC009358,company,2024-04-17,14884.02421958725
ACC009359,individual,2024-04-10,16810.366741013837
ACC009360,individual,2024-01-13,87315.23943276919
ACC009361,company,2024-02-07,22008.626635536544
ACC009362,individual,2024-01-25,76699.39435965283
ACC009363,individual,2024-04-20,89781.62105782506
ACC009364,individual,2024-03-02,55304.47427160587
ACC009365,individual,2024-01-23,49199.8905990199
ACC009366,individual,2024-03-26,120199.06646260941
ACC009367,company,2024-01-21,9455.837606909647
ACC009368,company,2024-02-23,14584.516737402115
ACC009369,individual,2024-03-03,6251.904857247445
ACC009370,company,2024-01-30,4927.342621982359
ACC009371,individual,2024-03-15,21071.666466407616
ACC009372,individual,2024-03-08,28812.6990562674
ACC009373,company,2024-04-06,36510.68296997105
ACC009374,individual,2024-04-20,10967.789960437149
ACC009375,individual,2024-03-16,14573.330682701077
ACC009376,individual,2024-03-13,51366.37554176234
ACC009377,individual,2024-02-01,5112.751193004702
ACC009378,company,2024-03-15,22307.45054045705
ACC009379,individual,2024-04-10,81303.26054820704
ACC009380,individual,2024-01-24,16888.63432945401
ACC009381,individual,2024-01-07,14455.618289853068
ACC009382,individual,2024-03-12,76330.9676988663
ACC009383,individual,2024-04-06,5357.572998533313
ACC009384,individual,2024-03-29,9857.338296551769
ACC009385,company,2024-01-01,10243.454902239393
ACC009386,company,2024-01-03,44099.98940265287
ACC009387,individual,2024-04-13,4429.062978586418
ACC009388,individual,2024-01-28,75630.65819029343
ACC009389,individual,2024-02-12,21448.041427367625
ACC009390,company,2024-04-06,62679.87406030203
ACC009391,shell,2024-02-15,76177.77778035244
ACC009392,individual,2024-01-01,10040.684983017638
ACC009393,individual,2024-02-07,22434.106440491618
ACC009394,individual,2024-04-26,17534.539508321694
ACC009395,individual,2024-03-31,20631.095364734687
ACC009396,individual,2024-04-11,12461.514611419208
ACC009397,individual,2024-02-04,67115.18818763706
ACC009398,individual,2024-03-14,18286.8792590794
ACC009399,individual,2024-03-16,15770.077438861312
ACC009400,individual,2024-03-14,67747.76463986357
ACC009401,individual,2024-02-23,50826.4607515516
ACC009402,individual,2024-04-07,29364.60574662606
ACC009403,individual,2024-01-24,14877.606174851573
ACC009404,individual,2024-01-28,95283.38063765221
ACC009405,individual,2024-01-22,7655.27893559184
ACC009406,individual,2024-04-18,64368.72522080931
ACC009407,individual,2024-01-16,41210.69474349034
ACC009408,individual,2024-01-13,6208.017258044305
ACC009409,individual,2024-04-09,23715.999403610087
ACC009410,individual,2024-04-09,5879.668827066669
ACC009411,individual,2024-03-02,15554.395664858455
ACC009412,company,2024-02-12,29148.51619580152
ACC009413,individual,2024-03-27,7988.006355621116
ACC009414,individual,2024-03-18,2105.314818317818
ACC009415,individual,2024-02-01,19384.834325509804
ACC009416,individual,2024-03-07,27297.65671433354
ACC009417,individual,2024-03-31,15108.677352021357
ACC009418,individual,2024-03-23,21690.085435839832
ACC009419,individual,2024-03-26,18405.139892822248
ACC009420,company,2024-02-26,7961.180885115776
ACC009421,individual,2024-03-05,154371.60842326068
ACC009422,individual,2024-03-09,30242.01770679535
ACC009423,individual,2024-02-18,14388.293166707786
ACC009424,company,2024-02-02,9654.853390876011
ACC009425,company,2024-04-24,14800.78571276738
ACC009426,individual,2024-01-19,15291.307633355827
ACC009427,company,2024-02-05,22883.07754661722
ACC009428,individual,2024-04-24,69300.41868872911
ACC009429,company,2024-03-10,9852.003869861142
ACC009430,company,2024-01-15,26310.51788902258
ACC009431,individual,2024-04-09,49003.04279445282
ACC009432,individual,2024-04-29,11227.849717404926
ACC009433,individual,2024-04-06,11163.493595012433
ACC009434,individual,2024-01-24,4870.223412120876
ACC009435,individual,2024-01-27,118327.43572370395
ACC009436,individual,2024-02-18,36604.466712926
ACC009437,individual,2024-03-15,12451.786086919636
ACC009438,individual,2024-04-22,11924.073670581622
ACC009439,individual,2024-01-23,7852.740317879406
ACC009440,individual,2024-02-02,25773.454989835183
ACC009441,individual,2024-02-10,15644.103797367894
ACC009442,individual,2024-04-19,8800.948878231366
ACC009443,individual,2024-04-20,10180.832517664365
ACC009444,individual,2024-02-25,45511.37756538161
ACC009445,individual,2024-01-29,15041.454836333578
ACC009446,shell,2024-01-31,6450.710041133853
ACC009447,individual,2024-03-05,23498.205392448217
ACC009448,individual,2024-04-07,11089.54350566975
ACC009449,individual,2024-01-18,42027.20746460488
ACC009450,individual,2024-03-22,99403.42835164332
ACC009451,individual,2024-01-06,3173.3783565541003
ACC009452,individual,2024-02-21,10862.363586481899
ACC009453,individual,2024-02-09,25298.906406319747
ACC009454,company,2024-03-05,20405.245096325634
ACC009455,individual,2024-04-20,77022.36643966408
ACC009456,individual,2024-02-11,21605.3991848436
ACC009457,company,2024-04-03,27020.45444029387
ACC009458,individual,2024-03-08,33888.458240479195
ACC009459,individual,2024-02-01,11149.575573145932
ACC009460,individual,2024-01-10,36871.604071186
ACC009461,individual,2024-04-16,33043.33900381712
ACC009462,individual,2024-03-09,24420.895947692097
ACC009463,individual,2024-01-09,3236.4631760864695
ACC009464,company,2024-03-09,10290.715254757926
ACC009465,shell,2024-03-01,26521.855455899502
ACC009466,company,2024-01-11,20027.834806949086
ACC009467,company,2024-04-08,46582.664771345655
ACC009468,individual,2024-03-31,46956.39793754548
ACC009469,individual,2024-03-08,31088.430778933987
ACC009470,individual,2024-03-14,46963.60126127437
ACC009471,individual,2024-04-12,36318.91878495316
ACC009472,company,2024-04-06,13012.94943466385
ACC009473,individual,2024-04-11,21898.51035545688
ACC009474,company,2024-01-08,7340.358686663626
ACC009475,company,2024-02-18,98065.81318028228
ACC009476,shell,2024-01-24,6282.558077578244
ACC009477,company,2024-04-12,2740.478422913333
ACC009478,individual,2024-02-02,183627.52823158077
ACC009479,individual,2024-04-14,20073.297532022356
ACC009480,individual,2024-04-16,53892.92984167718
ACC009481,individual,2024-01-19,45841.23245889589
ACC009482,individual,2024-01-02,62654.965204442284
ACC009483,company,2024-02-24,39780.54872663837
ACC009484,company,2024-01-11,40029.95881887818
ACC009485,individual,2024-04-08,2121.743899230815
ACC009486,individual,2024-01-17,8403.304855159271
ACC009487,individual,2024-02-11,1591.0556500068128
ACC009488,individual,2024-03-01,9701.92113295975
ACC009489,individual,2024-01-03,12925.418778426598
ACC009490,individual,2024-03-26,19602.671848327456
ACC009491,individual,2024-02-04,8537.872808621818
ACC009492,individual,2024-03-25,15484.152615712062
ACC009493,individual,2024-03-29,13122.822875199558
ACC009494,individual,2024-04-12,31114.03522630087
ACC009495,individual,2024-03-06,47057.50018971292
ACC009496,individual,2024-01-01,27288.144126847004
ACC009497,individual,2024-01-07,41369.98274882011
ACC009498,shell,2024-01-20,26657.874983855392
ACC009499,individual,2024-02-12,72186.09154008325
ACC009500,individual,2024-04-28,142080.19048866568
ACC009501,individual,2024-01-06,1907.8682916354542
ACC009502,individual,2024-02-24,68405.24060867225
ACC009503,company,2024-04-09,6065.663571645952
ACC009504,individual,2024-04-24,26523.823969227167
ACC009505,individual,2024-01-21,28605.527103288427
ACC009506,individual,2024-02-20,40474.85214195918
ACC009507,individual,2024-02-15,20932.63209716426
ACC009508,individual,2024-02-04,21919.222175701823
ACC009509,individual,2024-04-09,31051.314717061032
ACC009510,individual,2024-01-08,15581.789496576523
ACC009511,individual,2024-04-23,3296.263220310968
ACC009512,individual,2024-03-08,21987.87282480371
ACC009513,individual,2024-04-16,10416.760498367112
ACC009514,individual,2024-01-16,9563.5695435407
ACC009515,individual,2024-03-07,8677.010797936164
ACC009516,individual,2024-03-11,3067.893015816115
ACC009517,individual,2024-03-04,14769.633194798758
ACC009518,individual,2024-01-02,22044.05585183624
ACC009519,individual,2024-01-01,47477.462767797246
ACC009520,individual,2024-02-27,12200.975361086703
ACC009521,individual,2024-01-01,106672.23113710494
ACC009522,company,2024-04-11,39488.21643278091
ACC009523,individual,2024-04-24,7178.990413618582
ACC009524,individual,2024-01-07,13517.165253172096
ACC009525,individual,2024-03-28,166299.16509529194
ACC009526,company,2024-03-09,47096.42705298272
ACC009527,individual,2024-03-25,13005.34446717531
ACC009528,shell,2024-04-01,53779.95846590852
ACC009529,company,2024-01-18,6240.30038138459
ACC009530,individual,2024-03-28,12674.188654960462
ACC009531,company,2024-02-01,2143.199943507386
ACC009532,individual,2024-02-14,40283.80855104193
ACC009533,company,2024-02-02,6866.7174972734865
ACC009534,individual,2024-03-14,20321.248969132947
ACC009535,individual,2024-03-13,4691.766610849465
ACC009536,individual,2024-02-18,26914.377764953337
ACC009537,company,2024-02-02,20452.150374250716
ACC009538,individual,2024-04-06,5045.0508304540745
ACC009539,individual,2024-03-11,13665.938495721362
ACC009540,individual,2024-03-08,25164.693910330792
ACC009541,individual,2024-01-28,34378.29011751127
ACC009542,individual,2024-03-27,107291.17233537597
ACC009543,individual,2024-02-22,74449.38694029876
ACC009544,individual,2024-04-05,10992.288017479697
ACC009545,individual,2024-02-13,10859.029444433636
ACC009546,individual,2024-03-20,5267.759118891622
ACC009547,individual,2024-04-19,8024.550923683323
ACC009548,individual,2024-02-24,52060.16823270759
ACC009549,shell,2024-01-10,4495.73110292364
ACC009550,individual,2024-01-14,18865.15401362531
ACC009551,company,2024-04-12,16292.333813412586
ACC009552,individual,2024-02-05,10323.375307348555
ACC009553,individual,2024-02-03,5989.014106704412
ACC009554,individual,2024-03-28,3313.13054232122
ACC009555,company,2024-01-18,6043.106265995649
ACC009556,individual,2024-01-16,20269.973113514974
ACC009557,individual,2024-04-14,40040.92513974696
ACC009558,individual,2024-02-06,110407.2969003345
ACC009559,individual,2024-02-10,30775.781441714367
ACC009560,company,2024-01-25,39845.9625747578
ACC009561,individual,2024-01-08,109997.84420090937
ACC009562,individual,2024-03-28,30894.368904601502
ACC009563,individual,2024-03-24,58869.52367244693
ACC009564,individual,2024-04-21,15069.198656276983
ACC009565,individual,2024-04-03,45308.55241895366
ACC009566,individual,2024-03-24,27173.499266410145
ACC009567,company,2024-01-18,17294.710950101507
ACC009568,individual,2024-03-08,103487.0969050017
ACC009569,company,2024-02-17,6613.766382377813
ACC009570,individual,2024-04-09,9321.592892223762
ACC009571,individual,2024-03-10,71510.86517431987
ACC009572,individual,2024-03-07,58171.39729868273
ACC009573,individual,2024-01-18,22307.920999986698
ACC009574,individual,2024-04-20,30936.552411733053
ACC009575,individual,2024-04-13,36952.33112097372
ACC009576,individual,2024-01-18,31729.927865433292
ACC009577,individual,2024-02-25,28033.51675236382
ACC009578,individual,2024-01-23,9504.578604781847
ACC009579,individual,2024-02-04,75980.49727488257
ACC009580,individual,2024-01-06,17960.83086053144
ACC009581,individual,2024-04-27,8179.799092600002
ACC009582,individual,2024-01-26,25187.344851118734
ACC009583,individual,2024-03-25,31045.622587271064
ACC009584,company,2024-03-01,32707.34455135606
ACC009585,company,2024-03-28,58266.65794965112
ACC009586,individual,2024-01-15,15065.936595059113
ACC009587,individual,2024-03-31,20637.046304219657
ACC009588,individual,2024-02-01,9471.543660509562
ACC009589,company,2024-01-12,27825.785447801885
ACC009590,individual,2024-01-05,9333.360124742805
ACC009591,individual,2024-03-04,12210.888609643596
ACC009592,individual,2024-03-11,58891.46133518666
ACC009593,individual,2024-03-26,25247.434454732997
ACC009594,individual,2024-01-27,91543.1697612725
ACC009595,individual,2024-03-19,71447.4524888463
ACC009596,individual,2024-04-12,27330.09775161534
ACC009597,individual,2024-02-14,31373.254567877622
ACC009598,individual,2024-02-04,17352.714731460044
ACC009599,individual,2024-01-26,62561.62862347604
ACC009600,individual,2024-01-23,31669.978292513086
ACC009601,company,2024-01-13,54696.8244742545
ACC009602,individual,2024-03-30,11534.934316120118
ACC009603,individual,2024-01-03,5647.264796020367
ACC009604,individual,2024-01-29,36397.47182584245
ACC009605,company,2024-03-06,44479.91903120029
ACC009606,company,2024-03-04,23746.47976796319
ACC009607,individual,2024-01-28,39285.72096996486
ACC009608,individual,2024-03-27,9395.631057947276
ACC009609,individual,2024-02-05,56347.773311116376
ACC009610,individual,2024-04-22,71091.1909520425
ACC009611,individual,2024-01-06,61125.33971650484
ACC009612,company,2024-01-11,24933.525092872307
ACC009613,individual,2024-02-07,72149.38498620903
ACC009614,shell,2024-04-27,7024.307244581887
ACC009615,company,2024-02-03,39084.14390172592
ACC009616,individual,2024-03-21,45091.54754328826
ACC009617,company,2024-03-07,36360.624152379
ACC009618,individual,2024-04-17,8600.968156708517
ACC009619,individual,2024-02-15,27704.71957372372
ACC009620,individual,2024-04-07,17049.87230235677
ACC009621,individual,2024-03-26,3110.692447525031
ACC009622,individual,2024-01-29,6783.755116945652
ACC009623,individual,2024-02-29,70351.41480671111
ACC009624,individual,2024-02-23,14795.606852335304
ACC009625,individual,2024-04-02,63331.019778816284
ACC009626,individual,2024-03-09,69123.55336661534
ACC009627,company,2024-03-14,38034.189527738956
ACC009628,individual,2024-03-14,11915.184445227902
ACC009629,individual,2024-04-26,56626.62616312796
ACC009630,individual,2024-01-09,27270.37760380528
ACC009631,individual,2024-03-25,23032.647238997404
ACC009632,individual,2024-03-17,8851.949972212848
ACC009633,individual,2024-01-10,13349.278952391158
ACC009634,individual,2024-04-11,8981.704057658722
