account_id,in_degree,out_degree,pagerank,clustering,cycle_presence
ACC001208,6,7,5.011635678146999e-05,0.0,1
ACC003650,8,18,6.087951054860474e-05,0.0,1
ACC001304,8,10,7.607422900439018e-05,0.0,1
ACC002853,7,11,4.087512714682495e-05,0.0,1
ACC002945,9,14,4.1892057098280054e-05,0.0,1
ACC005357,9,8,0.00014899607552772484,0.0,1
ACC005454,10,5,0.0002314700738701043,0.0,1
ACC009702,11,11,0.00038837024181682446,0.0,1
ACC001210,11,8,5.938143458197138e-05,0.0,1
ACC004805,8,13,4.077298700932287e-05,0.0,1
ACC005577,11,11,6.425155006094328e-05,0.0,1
ACC009206,14,9,0.00011931607161773761,0.0,1
ACC004086,6,6,5.2705296126081275e-05,0.0,1
ACC008459,14,9,8.835829891391745e-05,0.007905138339920948,1
ACC001212,15,17,0.00025905589757422,0.0020161290322580645,1
ACC007067,12,12,5.657668921163839e-05,0.0036231884057971015,1
ACC008558,10,5,4.429915964211677e-05,0.0,1
ACC001213,7,19,4.111568750080372e-05,0.0,1
ACC007159,7,11,4.451690524811371e-05,0.0,1
ACC008326,10,13,6.886996265035049e-05,0.003952569169960474,1
ACC006743,11,8,8.819742045168896e-05,0.0,1
ACC008836,8,8,0.0011803612276953702,0.0,1
ACC001215,11,7,0.0001110040064418473,0.026143790849673203,1
ACC001697,12,14,5.996897978328161e-05,0.006153846153846154,1
ACC009878,9,8,3.680965268538141e-05,0.0,1
ACC003173,5,9,6.47039134944155e-05,0.0,1
ACC006364,17,12,8.342140112412387e-05,0.007389162561576354,1
ACC001217,10,5,8.678731163643747e-05,0.0,1
ACC004734,13,15,9.439722617883217e-05,0.0,1
ACC006209,6,6,4.7558251872793985e-05,0.0,1
ACC008816,8,2,7.619143522247326e-05,0.0,1
ACC009854,7,8,5.9524770856448024e-05,0.0,1
ACC007699,12,7,6.111204429316413e-05,0.0,1
ACC003538,11,16,5.2389477423986795e-05,0.002849002849002849,1
ACC007080,10,8,5.4617706496032476e-05,0.0,1
ACC008089,15,7,5.93742392617021e-05,0.0,1
ACC008789,6,6,7.26086263728266e-05,0.0,1
ACC009403,13,7,9.932135704722236e-05,0.005263157894736842,1
ACC009992,14,10,9.293791055903232e-05,0.0,1
ACC001854,9,14,4.813297399882628e-05,0.0,1
ACC002657,12,9,6.334441005424044e-05,0.0,1
ACC001221,12,11,4.973821447604498e-05,0.0,1
ACC006297,10,11,7.480289493890114e-05,0.0,1
ACC001459,6,7,4.917626468368538e-05,0.0,1
ACC002520,11,14,4.502339488592791e-05,0.01,1
ACC004285,10,10,5.2989894758220014e-05,0.0,1
ACC004665,15,16,8.516449388360274e-05,0.002150537634408602,1
ACC005244,10,7,4.17979336040442e-05,0.0,1
ACC008922,9,8,6.333094010183587e-05,0.0,1
ACC001224,12,8,6.381652748483306e-05,0.0,1
ACC001225,12,14,7.095735341587357e-05,0.003076923076923077,1
ACC002324,11,11,5.31839549844224e-05,0.004329004329004329,1
ACC003596,11,4,5.392337325733557e-05,0.009523809523809525,1
ACC007185,9,6,3.988849243052246e-05,0.0,1
ACC008386,10,12,6.624683250298392e-05,0.008658008658008658,1
ACC008436,11,12,0.0023745854951135645,0.0,1
ACC001226,7,9,0.00026637713950281836,0.0,1
ACC003325,8,10,1.9090036459138346e-05,0.0,1
ACC007182,9,10,6.83360292898493e-05,0.0,1
ACC001761,9,11,5.5983749568052e-05,0.005263157894736842,1
ACC005889,9,12,6.933718222079414e-05,0.004761904761904762,1
ACC006745,11,17,5.2090885529498204e-05,0.0,1
ACC007392,6,12,4.0076125253148924e-05,0.0,1
ACC001228,4,9,4.8128497971793396e-05,0.0,1
ACC002256,13,8,8.532206236279175e-05,0.004761904761904762,1
ACC004777,14,12,5.63411448605368e-05,0.0,1
ACC002387,12,12,4.725332043362771e-05,0.010869565217391304,1
ACC003400,13,9,6.990960188945964e-05,0.004329004329004329,1
ACC009442,9,7,4.010162439593749e-05,0.0,1
ACC004719,4,8,2.59379520604618e-05,0.0,1
ACC006328,8,6,7.431313904763947e-05,0.0,1
ACC007066,10,5,0.0004397124455612281,0.0,1
ACC008728,10,8,0.0003127504423960694,0.0,1
ACC009596,5,6,3.742919468694355e-05,0.0,1
ACC001427,13,13,8.435661180519196e-05,0.0,1
ACC001465,11,7,6.41406976411519e-05,0.0,1
ACC008445,7,14,5.989805231147347e-05,0.0,1
ACC009341,12,15,7.348212262878342e-05,0.002849002849002849,1
ACC007633,9,7,4.677854315368584e-05,0.008333333333333333,1
ACC007739,10,12,5.650693597545517e-05,0.004329004329004329,1
ACC009886,9,11,7.261973514016713e-05,0.005263157894736842,1
ACC003121,13,9,0.00017617441312590637,0.0,1
ACC008037,9,12,0.00037216217044156813,0.0,1
ACC008305,9,8,3.6330358011436224e-05,0.007352941176470588,1
ACC009473,6,8,4.417123183783096e-05,0.01098901098901099,1
ACC009945,7,9,3.339440099949798e-05,0.0,1
ACC004389,8,12,5.077921726424407e-05,0.005263157894736842,1
ACC006686,2,10,1.7826051721603696e-05,0.0,1
ACC009612,7,8,5.1578127808041446e-05,0.0,1
ACC001237,6,9,3.811667033624629e-05,0.0,1
ACC001896,12,12,0.00019560872382682053,0.0,1
ACC005574,8,8,5.2118385614498135e-05,0.0,1
ACC001239,10,7,5.388301796056147e-05,0.0,1
ACC007164,7,10,4.066542464892127e-05,0.014705882352941176,1
ACC007573,7,3,3.679775670818608e-05,0.022222222222222223,1
ACC001357,7,9,3.297879310183469e-05,0.0,1
ACC002550,8,13,4.12458256328417e-05,0.0,1
ACC005359,12,12,0.00022312086734461108,0.0036231884057971015,1
ACC005910,7,7,3.774413515784369e-05,0.0,1
ACC003445,9,10,4.967977078053398e-05,0.0,1
ACC004082,10,15,8.455001461831148e-05,0.0,1
ACC005943,12,8,7.013235921880023e-05,0.005263157894736842,1
ACC001417,5,12,2.908152902907245e-05,0.0,1
ACC003377,11,9,0.0003449418211377902,0.005263157894736842,1
ACC003947,8,8,6.370288972471454e-05,0.0,1
ACC004308,15,11,7.133191383172085e-05,0.0,1
ACC004571,9,11,5.6933954836947714e-05,0.005263157894736842,1
ACC006081,7,6,4.199033380232645e-05,0.0,1
ACC006546,8,7,6.695800160465433e-05,0.0,1
ACC008410,8,5,0.0009320172070998156,0.0,1
ACC001243,5,6,5.5274521867423366e-05,0.0,1
ACC006032,12,8,0.00023838467381106216,0.0,1
ACC006201,5,9,4.193263300246039e-05,0.0,1
ACC002781,6,13,4.379394043545788e-05,0.0,1
ACC007319,10,10,8.936710704720298e-05,0.005263157894736842,1
ACC008163,6,10,3.6089536503003386e-05,0.0,1
ACC009107,10,10,5.344296719031547e-05,0.005263157894736842,1
ACC007859,13,12,5.477868708458483e-05,0.0,1
ACC009838,10,13,4.1620650183768266e-05,0.0,1
ACC009897,9,12,6.711722042303498e-05,0.0,1
ACC001247,5,13,3.327439581900651e-05,0.0,1
ACC002589,14,9,0.00029556041318358717,0.0,1
ACC003476,5,14,2.8079657551058423e-05,0.0,1
ACC005419,12,4,5.343885792660889e-05,0.0,1
ACC005817,15,10,8.319968780522613e-05,0.0033333333333333335,1
ACC007186,11,12,7.891442238615635e-05,0.007905138339920948,1
ACC007313,7,13,4.9211770081145506e-05,0.0,1
ACC009863,13,11,6.05293863581798e-05,0.0,1
ACC005544,14,10,0.00020691970420591804,0.0,1
ACC007095,7,7,5.7973334035877425e-05,0.0,1
ACC007149,13,10,4.842173764042534e-05,0.003952569169960474,1
ACC006223,11,16,5.597180753525725e-05,0.0,1
ACC008845,10,9,9.039566518576466e-05,0.0,1
ACC001756,12,8,0.00011825028229098406,0.0,1
ACC002792,5,15,4.2147398734591224e-05,0.0,1
ACC003227,9,6,4.3870686060805536e-05,0.0,1
ACC001909,10,13,0.00039831529106937585,0.003952569169960474,1
ACC002169,7,12,3.3835386876115505e-05,0.0,1
ACC003314,13,14,7.539999875998086e-05,0.002849002849002849,1
ACC007079,11,12,8.850271134939347e-05,0.0,1
ACC008545,7,7,0.00010489461392303344,0.0,1
ACC009347,11,12,6.98966165779105e-05,0.0,1
ACC001253,7,9,3.486478037014638e-05,0.0,1
ACC005111,8,8,0.00029455548198650204,0.0,1
ACC005463,11,7,3.970312027452991e-05,0.0,1
ACC006107,9,10,6.061026685709653e-05,0.0,1
ACC009289,7,10,5.0972710386167126e-05,0.0,1
ACC001256,12,10,6.781328289189041e-05,0.0,1
ACC005610,11,7,4.8513612862907383e-05,0.0,1
ACC008885,8,8,6.984076012408765e-05,0.0,1
ACC007755,8,11,4.491433378149687e-05,0.0,1
ACC005780,9,5,6.0046191947232496e-05,0.0,1
ACC007337,7,9,4.882713402923342e-05,0.0,1
ACC007913,7,8,2.8916446365896528e-05,0.0,1
ACC004552,10,14,0.00037781569441436085,0.0,1
ACC007798,8,8,0.00034294100506087157,0.008333333333333333,1
ACC006775,7,7,5.327783695895649e-05,0.0,1
ACC002862,5,10,0.00026400106480874955,0.0,1
ACC002442,9,7,6.40613029611378e-05,0.008333333333333333,1
ACC002092,11,8,4.5748327181476224e-05,0.0,1
ACC003640,6,6,4.1410198767496486e-05,0.015151515151515152,1
ACC005754,8,6,8.907039273929299e-05,0.02197802197802198,1
ACC005827,9,15,0.0001356412254787039,0.0,1
ACC006702,9,9,3.943296564892826e-05,0.006535947712418301,1
ACC009862,9,17,4.295256686993977e-05,0.003076923076923077,1
ACC001265,7,9,7.730401023798344e-05,0.0,1
ACC007433,11,9,4.4665377817102115e-05,0.0,1
ACC001266,9,14,6.581953824427371e-05,0.0,1
ACC002101,14,11,0.00021871412580576149,0.006666666666666667,1
ACC003483,4,17,3.088721065393574e-05,0.004761904761904762,1
ACC005259,9,10,3.6506279650296795e-05,0.0,1
ACC001267,8,10,4.672801440355231e-05,0.0,1
ACC003941,10,13,5.4432617977064266e-05,0.0,1
ACC005280,10,9,4.0336055213948866e-05,0.0,1
ACC001307,8,9,4.543739021000164e-05,0.007352941176470588,1
ACC002058,6,6,4.641638182230915e-05,0.0,1
ACC004018,11,10,6.794727623762959e-05,0.0,1
ACC008324,4,12,4.518556904775194e-05,0.0,1
ACC001269,13,9,0.0001109712415770365,0.008658008658008658,1
ACC004913,14,11,0.00010622380131681686,0.0,1
ACC009327,12,8,8.88361284912454e-05,0.005263157894736842,1
ACC009751,15,5,0.00024293631847955986,0.0,1
ACC004653,6,6,5.5035956311584816e-05,0.0,1
ACC008535,10,4,7.544225085850923e-05,0.0,1
ACC003527,4,9,2.7624864856421056e-05,0.0,1
ACC004013,7,5,5.75093751806384e-05,0.0,1
ACC002411,10,8,6.550840763795784e-05,0.0,1
ACC008586,13,9,6.1489446929074e-05,0.0,1
ACC001592,10,6,9.62011116863538e-05,0.0,1
ACC004817,7,11,2.594740634928803e-05,0.0,1
ACC007209,4,11,2.7732894059905426e-05,0.0,1
ACC009406,10,14,6.200095512132601e-05,0.003952569169960474,1
ACC002467,8,17,0.00011763959596329734,0.0033333333333333335,1
ACC005079,5,6,4.193952816872211e-05,0.03636363636363636,1
ACC002235,7,11,6.292809909703813e-05,0.0,1
ACC001277,9,10,5.182935501941483e-05,0.0,1
ACC002606,8,6,5.3285239236155926e-05,0.01098901098901099,1
ACC004876,14,10,0.000323549777282048,0.0,1
ACC002354,9,14,7.146216036719965e-05,0.0,1
ACC009772,12,8,5.78252882591709e-05,0.0,1
ACC009834,8,7,7.201375844304275e-05,0.0,1
ACC001279,8,9,5.9576904439856945e-05,0.0,1
ACC003639,10,7,7.555996507339647e-05,0.0,1
ACC003678,5,11,4.403291101318045e-05,0.0,1
ACC003736,9,8,3.637783901270298e-05,0.014705882352941176,1
ACC004426,7,8,2.3489730011277046e-05,0.0,1
ACC004554,11,12,5.539198259453318e-05,0.003952569169960474,1
ACC006348,7,13,0.0005076697592744163,0.0,1
ACC009258,7,14,3.5853745521417404e-05,0.0,1
ACC002393,8,12,7.335400375966999e-05,0.0,1
ACC003544,13,10,7.855143418207846e-05,0.0,1
ACC004215,9,10,7.385055945521659e-05,0.0,1
ACC006366,10,13,0.000571071158565233,0.0,1
ACC006903,7,10,0.00014132793675086905,0.007352941176470588,1
ACC009764,9,11,4.388170074023304e-05,0.0,1
ACC003683,12,10,5.982610961395938e-05,0.0,1
ACC006243,4,10,0.0003248897789147457,0.0,1
ACC002182,13,8,8.604459890509948e-05,0.0,1
ACC003545,7,14,0.0001174000200364486,0.0,1
ACC003666,10,8,7.674678750110105e-05,0.0,1
ACC005202,10,15,3.531436083557981e-05,0.0,1
ACC001286,14,6,0.00018407284404120717,0.0,1
ACC001287,10,7,6.0783691350932676e-05,0.0,1
ACC001722,7,16,5.3428983434496555e-05,0.0,1
ACC004605,6,15,3.850451266637131e-05,0.004761904761904762,1
ACC006146,7,15,3.808163925073222e-05,0.0,1
ACC001647,9,12,4.577749317933926e-05,0.004761904761904762,1
ACC003074,7,14,5.59793986462418e-05,0.0,1
ACC003871,18,9,6.669612256960487e-05,0.002849002849002849,1
ACC001289,11,11,5.196286489935039e-05,0.0,1
ACC005509,9,8,3.761018061773273e-05,0.0,1
ACC001290,6,14,4.320232175177152e-05,0.0,1
ACC002722,11,15,0.00010505179532269284,0.0,1
ACC003974,8,7,9.587955637885704e-05,0.0,1
ACC009981,13,6,5.896562638326091e-05,0.0,1
ACC004506,7,13,3.2871830783617855e-05,0.005263157894736842,1
ACC006785,9,11,3.694923171810179e-05,0.0,1
ACC009665,6,8,3.52472691425399e-05,0.0,1
ACC003351,12,9,6.833839070775235e-05,0.0,1
ACC006533,7,6,3.1687223016886015e-05,0.0,1
ACC007132,8,7,5.4299846427678865e-05,0.0,1
ACC002004,13,9,5.433707281771974e-05,0.0,1
ACC006758,9,8,7.472844799845499e-05,0.0,1
ACC001297,6,8,2.9868921279997886e-05,0.01098901098901099,1
ACC005468,8,10,5.979207936642232e-05,0.006535947712418301,1
ACC006219,6,7,4.160160266091327e-05,0.0,1
ACC004222,11,9,6.424970206780615e-05,0.0,1
ACC006119,7,9,4.1452035980549854e-05,0.0,1
ACC003732,10,16,4.199165114469337e-05,0.0,1
ACC005861,10,7,4.207106119403085e-05,0.0,1
ACC001300,7,9,4.54245776007614e-05,0.0,1
ACC009404,12,11,0.00010160033152823011,0.003952569169960474,1
ACC009708,13,9,7.537013064510654e-05,0.0,1
ACC006965,13,10,8.233593011322227e-05,0.007905138339920948,1
ACC008858,7,13,3.754459120625746e-05,0.005263157894736842,1
ACC009484,7,5,4.638015960445974e-05,0.0,1
ACC002234,10,11,3.6459492119337974e-05,0.004761904761904762,1
ACC004260,12,14,8.675296561793247e-05,0.003076923076923077,1
ACC008296,17,10,7.874661519122815e-05,0.005698005698005698,1
ACC002173,8,8,4.1062429632741114e-05,0.0,1
ACC005556,4,17,0.00212941146085564,0.0,1
ACC003806,6,11,4.005433672790786e-05,0.0,1
ACC006307,11,7,6.090675942516482e-05,0.006535947712418301,1
ACC006565,7,12,5.7907399636739316e-05,0.0,1
ACC001305,6,12,3.653517469854446e-05,0.007352941176470588,1
ACC005929,7,13,6.830772258955022e-05,0.005847953216374269,1
ACC001906,7,11,4.966046342759061e-05,0.0,1
ACC002639,10,11,4.971299281253481e-05,0.004761904761904762,1
ACC002966,14,15,0.00011907194161625334,0.0,1
ACC003912,8,6,0.000314575847295478,0.0,1
ACC001411,13,11,5.8847174254671776e-05,0.0,1
ACC003494,17,8,9.147541300894946e-05,0.007246376811594203,1
ACC004646,8,13,0.00028056260763989233,0.004761904761904762,1
ACC006217,10,8,6.122968681689754e-05,0.006535947712418301,1
ACC006819,15,13,0.0003289204749422333,0.005291005291005291,1
ACC007465,6,11,2.8882559608788686e-05,0.0,1
ACC001309,13,6,5.689007381270484e-05,0.005847953216374269,1
ACC003495,15,11,0.00041587713259726725,0.003076923076923077,1
ACC007306,10,12,0.0005213254427428791,0.012987012987012988,1
ACC009865,9,19,5.676684661802726e-05,0.0,1
ACC001310,7,6,0.00014860401309310512,0.0,1
ACC005891,10,11,0.00017281621138430457,0.0,1
ACC006058,11,9,5.039866185545901e-05,0.0,1
ACC001311,9,12,0.0003017582101951855,0.004761904761904762,1
ACC002675,8,10,5.4472009249425725e-05,0.0,1
ACC003239,12,6,7.57301691144191e-05,0.0,1
ACC007740,14,12,7.089704965789586e-05,0.009230769230769232,1
ACC006149,6,10,4.653977934869766e-05,0.0,1
ACC007562,10,12,7.238435133149771e-05,0.004329004329004329,1
ACC008915,8,10,4.0741650039277656e-05,0.006535947712418301,1
ACC003766,9,9,3.674349824296464e-05,0.0,1
ACC009180,7,13,0.00026579977175591123,0.0,1
ACC002069,11,11,9.405826723068952e-05,0.0,1
ACC008815,16,5,6.2469323767824e-05,0.004761904761904762,1
ACC009487,11,3,8.407663058208042e-05,0.0,1
ACC002973,10,14,7.636464687983263e-05,0.007246376811594203,1
ACC007063,8,11,0.00011204573130170068,0.005847953216374269,1
ACC009324,8,10,3.124938579863021e-05,0.006535947712418301,1
ACC009398,7,7,3.831157862030009e-05,0.0,1
ACC009957,13,9,9.348466030816374e-05,0.004329004329004329,1
ACC003789,11,11,7.856533303705374e-05,0.008658008658008658,1
ACC009311,8,16,2.983880126040432e-05,0.0,1
ACC009357,9,2,3.8769453909244705e-05,0.0,1
ACC001319,12,8,7.93954761914959e-05,0.005263157894736842,1
ACC005368,11,12,5.964554060465434e-05,0.003952569169960474,1
ACC002172,12,10,0.00011046581244166103,0.0,1
ACC004543,7,10,5.0129662841638647e-05,0.014705882352941176,1
ACC009191,11,6,5.8606096159313044e-05,0.0,1
ACC003891,10,8,6.29285519116361e-05,0.0,1
ACC009419,16,9,8.64387660569889e-05,0.0033333333333333335,1
ACC002150,5,11,0.00037682224270393656,0.0,1
ACC003934,12,13,0.00032427257710740723,0.0,1
ACC004136,5,8,2.6831893230199663e-05,0.0,1
ACC001323,9,7,4.590653838631197e-05,0.0,1
ACC001324,5,9,4.191148907240827e-05,0.0,1
ACC008373,17,15,6.615333850699502e-05,0.008064516129032258,1
ACC009578,6,7,2.774776493066543e-05,0.0,1
ACC001325,2,10,1.7313671133621372e-05,0.0,1
ACC004745,11,9,8.410777328189483e-05,0.005263157894736842,1
ACC006901,6,10,4.4767584739999415e-05,0.008333333333333333,1
ACC008635,11,10,5.392504101203488e-05,0.0,1
ACC001327,9,10,0.00014293661210862854,0.005847953216374269,1
ACC008967,12,7,5.6867039094216874e-05,0.005847953216374269,1
ACC003146,8,10,4.3793737817691755e-05,0.0,1
ACC005115,9,4,4.776567990346668e-05,0.0,1
ACC008799,7,5,4.757801682419045e-05,0.015151515151515152,1
ACC001329,9,12,5.487063314693819e-05,0.009523809523809525,1
ACC002511,13,8,6.490147471578183e-05,0.0,1
ACC004078,14,6,0.00022348127571768513,0.010526315789473684,1
ACC007808,10,12,7.630869788769699e-05,0.004329004329004329,1
ACC008788,9,14,5.286985459378575e-05,0.0,1
ACC002144,9,11,3.9800847623873005e-05,0.0,1
ACC001331,6,13,4.415563021561215e-05,0.0,1
ACC005659,11,6,8.458755140846419e-05,0.0,1
ACC005808,11,12,9.705203541523158e-05,0.0,1
ACC002593,8,11,6.668849491477095e-05,0.0,1
ACC003037,12,9,8.014352966479188e-05,0.0,1
ACC003779,13,14,7.111463154020241e-05,0.0,1
ACC005059,11,6,7.547823252043404e-05,0.007352941176470588,1
ACC006419,8,6,4.749934855489518e-05,0.0,1
ACC002496,8,7,3.464528193595658e-05,0.0,1
ACC004326,9,13,4.761484585344494e-05,0.0,1
ACC001705,10,9,4.3668402823616304e-05,0.0,1
ACC003903,11,10,9.127665011008805e-05,0.004761904761904762,1
ACC003964,9,8,3.5908826753186476e-05,0.0,1
ACC001335,8,2,4.274196408235176e-05,0.0,1
ACC001336,8,14,6.67798107311135e-05,0.008658008658008658,1
ACC005496,10,11,5.78396644939971e-05,0.0,1
ACC006539,8,15,4.859483639463696e-05,0.0,1
ACC007594,9,10,6.748498699465069e-05,0.0,1
ACC009331,4,13,5.0444650115155286e-05,0.007352941176470588,1
ACC001337,9,4,8.422232840405332e-05,0.0,1
ACC002114,9,9,4.337539101671796e-05,0.0,1
ACC008926,8,9,8.810426701833017e-05,0.0,1
ACC002247,13,7,7.080686720942874e-05,0.005263157894736842,1
ACC002845,10,12,5.221434489246535e-05,0.0,1
ACC006038,9,17,7.278078680495552e-05,0.003076923076923077,1
ACC002246,10,11,6.683910043684514e-05,0.01904761904761905,1
ACC001341,6,12,9.612227137275937e-05,0.006535947712418301,1
ACC009219,7,9,4.189656714958273e-05,0.0,1
ACC001342,6,12,4.7013461744607744e-05,0.0,1
ACC002321,7,10,3.531574943039268e-05,0.0,1
ACC008900,4,14,2.624539147554005e-05,0.006535947712418301,1
ACC009619,12,3,4.603153552566386e-05,0.0,1
ACC001343,12,11,0.0002500684065836265,0.003952569169960474,1
ACC001453,6,14,3.56058790154343e-05,0.005263157894736842,1
ACC005498,9,18,8.881392106830604e-05,0.0,1
ACC006159,8,11,4.4490163941828465e-05,0.0,1
ACC002057,6,7,3.1804256227570535e-05,0.0,1
ACC001345,12,16,7.804015592085727e-05,0.010582010582010581,1
ACC002377,9,18,4.8356759001723135e-05,0.002849002849002849,1
ACC002571,8,8,5.477993093351955e-05,0.0,1
ACC003293,13,11,6.305271000084858e-05,0.007246376811594203,1
ACC004535,9,19,7.21760449633078e-05,0.005291005291005291,1
ACC005180,10,13,8.347204094333534e-05,0.007905138339920948,1
ACC006502,10,9,5.660375883358371e-05,0.005847953216374269,1
ACC001346,13,13,0.00010177744334331918,0.0,1
ACC001883,9,5,6.162359440268932e-05,0.0,1
ACC003088,13,10,6.0999955801268966e-05,0.003952569169960474,1
ACC003006,7,12,2.9911084365466265e-05,0.0,1
ACC007769,8,8,3.129143218775286e-05,0.0,1
ACC002428,17,9,7.92389134842399e-05,0.003076923076923077,1
ACC003744,8,8,5.641282737054342e-05,0.0,1
ACC005460,12,12,7.049990798489002e-05,0.0,1
ACC001349,9,12,0.0004579097895444362,0.004761904761904762,1
ACC009000,10,9,6.82375155555053e-05,0.011695906432748537,1
ACC004979,13,3,5.2606934239138156e-05,0.008333333333333333,1
ACC005418,9,8,6.703515271053595e-05,0.0,1
ACC006127,11,10,3.8838293532317806e-05,0.004761904761904762,1
ACC006251,10,7,9.746060790208518e-05,0.0,1
ACC006445,7,13,8.701380045562067e-05,0.0,1
ACC008542,5,16,0.00021803869088162,0.0,1
ACC009570,9,9,2.897962624292392e-05,0.0,1
ACC009577,11,11,3.317642212214062e-05,0.004329004329004329,1
ACC001351,11,9,6.506976988516415e-05,0.0,1
ACC008173,4,11,1.976512754768322e-05,0.0,1
ACC008985,7,6,0.0002613576821476537,0.0,1
ACC003252,16,8,0.00012158999339961516,0.0036231884057971015,1
ACC003997,13,9,5.466988364284613e-05,0.0,1
ACC005144,10,13,4.484907630754376e-05,0.003952569169960474,1
ACC003578,12,6,9.501239378250872e-05,0.0,1
ACC003956,6,6,6.115207682019516e-05,0.015151515151515152,1
ACC004868,7,12,8.68334340416443e-05,0.0,1
ACC006363,10,19,8.9001741036857e-05,0.0024630541871921183,1
ACC005597,7,13,4.475823461284459e-05,0.005263157894736842,1
ACC009849,13,13,5.917812373172162e-05,0.0,1
ACC005495,7,9,6.233888650423334e-05,0.0,1
ACC003644,8,15,8.570058393190037e-05,0.007905138339920948,1
ACC005873,12,14,7.308332220755235e-05,0.003076923076923077,1
ACC007784,4,11,2.4127184791855843e-05,0.0,1
ACC009077,12,8,0.00011850167328005673,0.0,1
ACC003402,11,9,7.135274584011698e-05,0.005263157894736842,1
ACC004347,14,17,0.00010935227062739256,0.0022988505747126436,1
ACC001361,7,18,7.395762887292357e-05,0.0,1
ACC002014,10,11,0.0004803069137058105,0.0,1
ACC002174,6,11,4.375216475062844e-05,0.0,1
ACC006930,12,10,6.566540252076313e-05,0.0,1
ACC001362,14,10,9.482503386500515e-05,0.007246376811594203,1
ACC003152,5,6,3.967975705672677e-05,0.01818181818181818,1
ACC004311,11,11,4.001524629138244e-05,0.0,1
ACC005352,9,6,5.9123377575950347e-05,0.009523809523809525,1
ACC005405,9,10,3.744632078977721e-05,0.0,1
ACC008567,8,6,7.058706457305405e-05,0.0,1
ACC001363,9,7,5.174316541682713e-05,0.0,1
ACC004000,11,13,6.076742983851921e-05,0.0,1
ACC002756,8,13,2.777397646385977e-05,0.0,1
ACC004969,7,14,3.282190153528606e-05,0.0,1
ACC007370,11,13,7.589563358790681e-05,0.0036231884057971015,1
ACC008284,10,12,7.315930459767569e-05,0.0,1
ACC001701,13,8,6.96805094993359e-05,0.0,1
ACC003975,10,11,0.0003167947713945918,0.0,1
ACC007311,11,15,9.488057581558704e-05,0.003076923076923077,1
ACC008370,9,9,5.033536125874717e-05,0.0,1
ACC008178,6,10,2.727004675985063e-05,0.0,1
ACC009453,8,10,7.893396011663147e-05,0.0,1
ACC002561,3,9,2.267195898344071e-05,0.0,1
ACC006960,6,10,4.20195981402195e-05,0.0,1
ACC004767,8,11,4.7984799024528366e-05,0.0,1
ACC005860,7,9,5.331190308735342e-05,0.0,1
ACC001371,5,4,3.871114935407876e-05,0.027777777777777776,1
ACC003825,7,9,7.966087604287673e-05,0.0,1
ACC006523,8,4,4.704834127308332e-05,0.0,1
ACC001653,10,13,4.807901537562256e-05,0.0,1
ACC002835,11,8,5.7742953704357394e-05,0.0,1
ACC001373,9,14,5.628856552971316e-05,0.007905138339920948,1
ACC008286,14,10,0.0003467383641421944,0.0,1
ACC008552,14,10,6.472456311780174e-05,0.003952569169960474,1
ACC001374,8,12,4.0651267283772624e-05,0.0,1
ACC004780,8,12,4.271374607168527e-05,0.0,1
ACC009235,8,5,5.8004025513653014e-05,0.0,1
ACC009898,6,8,2.74559139540122e-05,0.02197802197802198,1
ACC001376,7,9,4.617079504720292e-05,0.0,1
ACC007052,7,6,3.9748928483142665e-05,0.0,1
ACC007144,14,12,0.00042651307111429116,0.003076923076923077,1
ACC001377,6,8,4.3671123339967684e-05,0.0,1
ACC005329,10,9,5.406321285792921e-05,0.0,1
ACC009884,16,12,0.0001216584751288667,0.0,1
ACC001378,5,8,3.8761842185432785e-05,0.01282051282051282,1
ACC005848,6,16,4.3930593248602927e-05,0.0,1
ACC001421,10,13,6.706194366201528e-05,0.011857707509881422,1
ACC002143,11,10,5.548772589629532e-05,0.0,1
ACC003060,10,2,7.294392448968122e-05,0.0,1
ACC005790,10,7,5.550224479478161e-05,0.0,1
ACC009043,11,12,4.985828074504191e-05,0.0,1
ACC006244,10,9,6.225961132521568e-05,0.0,1
ACC008146,7,10,4.606548491894326e-05,0.0,1
ACC001382,9,10,0.00034524300814005033,0.0,1
ACC002376,16,11,0.0003762870394244138,0.0,1
ACC006456,8,8,5.1549694636742194e-05,0.0,1
ACC007094,10,16,4.902751873094882e-05,0.0,1
ACC002241,15,12,0.0005768079622623584,0.0,1
ACC009396,14,12,0.00012209802888091853,0.0,1
ACC001384,8,7,4.17430562039776e-05,0.0,1
ACC005545,5,11,5.0501517661708987e-05,0.0,1
ACC009924,13,8,0.00010195125794324631,0.004761904761904762,1
ACC004245,11,11,3.8248117986811344e-05,0.0,1
ACC007895,9,16,0.00012688478141106952,0.006666666666666667,1
ACC003464,9,5,5.518057820318118e-05,0.0,1
ACC005491,7,11,2.8894159680048187e-05,0.0,1
ACC005734,9,10,2.8320501759302984e-05,0.0,1
ACC006060,7,9,4.320185806144601e-05,0.0,1
ACC009144,6,13,0.00018481289924128557,0.0,1
ACC001387,8,8,5.748959352078892e-05,0.0,1
ACC009571,4,10,2.6544186654872875e-05,0.01098901098901099,1
ACC001388,15,10,7.018663620839845e-05,0.0,1
ACC009543,7,8,4.110072429371936e-05,0.0,1
ACC001629,10,8,6.156695217022018e-05,0.0,1
ACC004469,6,7,5.803106771586141e-05,0.0,1
